dish_id,psnr,ssim,lpips,note
dish_1550788591,21.0804443359375,0.751105546951294,0.4505358636379242,
dish_1550788827,21.42582130432129,0.7708539366722107,0.4481210708618164,
dish_1550788957,17.826414108276367,0.7380432486534119,0.45730751752853394,
dish_1550789186,16.78757095336914,0.7042887210845947,0.514329195022583,
dish_1550789255,19.577699661254883,0.7127299904823303,0.4398268461227417,
dish_1550789321,18.625385284423828,0.698506236076355,0.4445899426937103,
dish_1550789705,18.81019401550293,0.7571415305137634,0.48000335693359375,
dish_1550789814,19.564613342285156,0.7634465098381042,0.4910651445388794,
dish_1550789860,19.806522369384766,0.7338520288467407,0.4498845934867859,
dish_1550790042,21.794546127319336,0.7483592629432678,0.41781502962112427,
dish_1550790252,21.584285736083984,0.7991992235183716,0.4424378275871277,
dish_1550790347,20.67987823486328,0.7801945805549622,0.4592586159706116,
dish_1550790442,17.058639526367188,0.700699508190155,0.4955054223537445,
dish_1550790511,17.520126342773438,0.6869493126869202,0.475405216217041,
dish_1550790554,16.844585418701172,0.6540191769599915,0.47206011414527893,
dish_1550790874,19.445037841796875,0.7615137100219727,0.47139889001846313,
dish_1550791105,14.139012336730957,0.6358306407928467,0.6435725092887878,
dish_1550791160,13.910028457641602,0.6659725904464722,0.7122870683670044,
dish_1550791214,16.13497543334961,0.6592958569526672,0.5560013055801392,
dish_1550791302,19.353776931762695,0.7090725898742676,0.4290638267993927,
dish_1550791644,19.378032684326172,0.7706653475761414,0.5085678100585938,
dish_1550791701,18.480388641357422,0.7314678430557251,0.4807620346546173,
dish_1550791822,22.541946411132812,0.8063461780548096,0.4294065833091736,
dish_1550791884,21.092763900756836,0.7584015130996704,0.4368636906147003,
dish_1550791942,19.897151947021484,0.7162717580795288,0.4624319076538086,
dish_1550792023,21.35769271850586,0.809694766998291,0.4423462748527527,
dish_1550792143,18.673328399658203,0.7606675624847412,0.46015626192092896,
dish_1550792194,22.055692672729492,0.8184011578559875,0.44697242975234985,
dish_1550792315,15.83622932434082,0.6599158644676208,0.576857328414917,
dish_1550792365,19.88217544555664,0.7489045262336731,0.44358959794044495,
dish_1550792493,20.472824096679688,0.7871549129486084,0.4336821138858795,
dish_1550792595,20.258041381835938,0.7483153343200684,0.4700688123703003,
dish_1550792734,19.38123893737793,0.7886850237846375,0.4398207664489746,
dish_1550792824,19.44486427307129,0.7103624939918518,0.46884065866470337,
dish_1550792864,19.134357452392578,0.7169798612594604,0.4532206058502197,
dish_1550793023,20.686599731445312,0.8032606244087219,0.44239863753318787,
dish_1550793093,21.954662322998047,0.7977261543273926,0.441790372133255,
dish_1550793192,21.47123146057129,0.8122319579124451,0.43431228399276733,
dish_1550793245,19.992725372314453,0.7561852931976318,0.47098416090011597,
dish_1550793300,19.70694923400879,0.7512346506118774,0.45805397629737854,
dish_1550793485,19.296388626098633,0.7390549778938293,0.47652703523635864,
dish_1550793525,10.481548309326172,0.5245806574821472,0.7339386940002441,
dish_1550793582,19.142391204833984,0.7585582137107849,0.4752306044101715,
dish_1550793621,18.64638900756836,0.6758576035499573,0.45933496952056885,
dish_1550793673,18.846923828125,0.6841802597045898,0.44008901715278625,
dish_1550795331,13.679975509643555,0.6087151169776917,0.6978057622909546,
dish_1550795361,15.76686954498291,0.7024503350257874,0.5600225329399109,
dish_1550795423,18.562868118286133,0.746783971786499,0.46642541885375977,
dish_1550795455,18.781124114990234,0.6922602653503418,0.48912060260772705,
dish_1550795497,19.844690322875977,0.7367302179336548,0.45373111963272095,
dish_1550795690,15.519007682800293,0.6572461128234863,0.6362898349761963,
dish_1550795856,16.63154411315918,0.732850968837738,0.5634142756462097,
dish_1550796058,18.979219436645508,0.7523207068443298,0.5012377500534058,
dish_1550796152,21.060077667236328,0.739985466003418,0.4483715295791626,
dish_1550796330,21.33061981201172,0.7415773868560791,0.43631041049957275,
dish_1550796634,20.210067749023438,0.7904089689254761,0.4796660542488098,
dish_1550796686,16.975534439086914,0.7098619341850281,0.550961971282959,
dish_1550796731,18.286277770996094,0.7431681752204895,0.5569855570793152,
dish_1550796763,22.19696807861328,0.798141360282898,0.42016538977622986,
dish_1550796794,21.604389190673828,0.7782745957374573,0.44056960940361023,
dish_1550796973,17.837547302246094,0.7257756590843201,0.5486717224121094,
dish_1550797031,16.954999923706055,0.7068229913711548,0.5591424107551575,
dish_1550797094,15.3051118850708,0.654045820236206,0.6005781292915344,
dish_1550797130,19.826339721679688,0.7137194871902466,0.47032731771469116,
dish_1550797169,18.580535888671875,0.717574954032898,0.4606257975101471,
dish_1550797474,20.830196380615234,0.7861121296882629,0.4586681127548218,
dish_1550797692,19.571866989135742,0.756187379360199,0.4739804267883301,
dish_1550797753,20.455896377563477,0.7564682960510254,0.45963993668556213,
dish_1550797791,17.99236488342285,0.6810762882232666,0.49491381645202637,
dish_1550797833,18.421165466308594,0.7050954103469849,0.4509906768798828,
dish_1550859356,17.815288543701172,0.7599048614501953,0.5453561544418335,
dish_1550859396,19.201738357543945,0.7683165669441223,0.48954975605010986,
dish_1550859544,16.079317092895508,0.7039318084716797,0.6176903247833252,
dish_1550859578,19.3242130279541,0.7219281792640686,0.5114395618438721,
dish_1550859622,20.752117156982422,0.7755417227745056,0.44251102209091187,
